BUSINESS NAME,BUSINESS OPEN DATE,BUSINESS STATUS,BUSINESS CLOSE DATE,NAICS CODE,NAICS CATEGORY,NAICS GROUP,FULL STREET NAME,CITY,STATE,LATITUDE,LONGITUDE
MARTINEZ COLLISION LLC,03/30/2017,O,,811000,Repair & Maintenance,OTHER SERVICES (I),FLORIDA BLVD,BATON ROUGE,LA,-91.054138932151,30.459049774897
DUNBARS HOME CARE AGENCY LLC,09/01/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),N ARDENWOOD DR,BATON ROUGE,LA,-91.12666797538,30.459180568702
SP PLUS CORPORATION,07/01/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),MAIN ST,BATON ROUGE,LA,-91.18748999365,30.451948432494
MAYBERRY LAW FIRM LLC,06/01/2018,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",LAUREL ST,BATON ROUGE,LA,-91.178898881923,30.451012358682
HOMES BY DUSTIN K WALKER LLC,04/03/2017,O,,236000,Construction of Buildings,CONSTRUCTION ( C ),MILLERVILLE RD,BATON ROUGE,LA,-91.023497033937,30.433132654443
CAPITAL CITY RECORDS LLC,10/04/2014,O,,451000,"Sporting Goods, Hobby, Book & Music Stores",RETAIL TRADE (G),PERKINS RD,BATON ROUGE,LA,-91.141923285278,30.416312661326
BEATRIZ CARMONA,01/31/2019,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),COURSEY BLVD,BATON ROUGE,LA,-91.025439084733,30.410515705743
CEL TELL LLC,12/23/2014,O,,517000,"Telecommunications, Internet Service Providers, We",SERVICES,N SHERWOOD FOREST DR,BATON ROUGE,LA,-91.057726310143,30.469646020222
KALEIDOSCOPE STUDIO LLC,09/28/2018,O,,812000,Personal & Laundry Services,OTHER SERVICES (I),PERKINS RD,BATON ROUGE,LA,-91.106247905865,30.388649987797
ABSOLUTE POOLS LLC,01/01/2016,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),JEFFERSON HWY,BATON ROUGE,LA,-91.031271390714,30.387427020131
ALICIA SANDERS AND CEDRIC REYNOLDS,05/15/2017,O,,485000,Transit & Ground Passenger Transportation,TRANSPORTATION & WAREHOUSING (E),S SHERWOOD FOREST BLVD,BATON ROUGE,LA,-91.055923126159,30.434183187516
ALICIA SANDERS AND CEDRIC REYNOLDS,05/15/2017,O,,485000,Transit & Ground Passenger Transportation,TRANSPORTATION & WAREHOUSING (E),SARAH JUMP AVE,BATON ROUGE,LA,-91.058528930072,30.491351603734
WHALEY PROMOTIONS INC,12/01/2017,O,,454000,Nonstore Retailers,RETAIL TRADE (G),VALLEY CREEK DR,BATON ROUGE,LA,-91.138851249243,30.417834638142
HIBBETT RETAIL INC,12/15/2012,O,,451000,"Sporting Goods, Hobby, Book & Music Stores",RETAIL TRADE (G),BURBANK DR,BATON ROUGE,LA,-91.124637837723,30.361037658548
THE BATON ROUGE CLINIC AMC INC,02/01/2019,C,02/07/2021,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",WOODDALE BLVD,BATON ROUGE,LA,-91.114723419567,30.469260674691
THE BATON ROUGE CLINIC AMC INC,02/01/2019,C,02/07/2021,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",INDUSTRIPLEX BLVD,BATON ROUGE,LA,-91.042609133035,30.384968320118
THE BATON ROUGE CLINIC AMC INC,02/01/2019,C,02/07/2021,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",NORTH BLVD,BATON ROUGE,LA,-91.154017738128,30.448514622602
THE BATON ROUGE CLINIC AMC INC,02/01/2019,C,02/07/2021,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",NORTH BLVD,BATON ROUGE,LA,-91.154013262304,30.448573309411
BRANDON POWELL,02/01/2016,O,,812000,Personal & Laundry Services,OTHER SERVICES (I),S FLANNERY RD,BATON ROUGE,LA,-91.034612299794,30.448841009264
K & F RESTAURANT #14 LLC,11/27/2018,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),BLUEBONNET BLVD,BATON ROUGE,LA,-91.078562666734,30.410011331658
K & F RESTAURANT #14 LLC,11/27/2018,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),BURBANK DR,BATON ROUGE,LA,-91.176030799441,30.40081131409
K & F RESTAURANT #14 LLC,11/27/2018,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),CORPORATE BLVD,BATON ROUGE,LA,-91.125610640149,30.424069905797
BALFOUR LAW GROUP LLC,07/17/2015,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",LOUISIANA AVE,BATON ROUGE,LA,-91.18203489068,30.445315179096
GDVM LLC,01/02/2018,O,,512000,Motion Picture & Sound Recording Industries,SERVICES,DALLAS DR,BATON ROUGE,LA,-91.112100773946,30.468273267308
SPEIGHT CONSULTING LLC,04/01/2017,C,07/01/2020,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",WESTFORK DR,BATON ROUGE,LA,-91.055939530356,30.425125546667
MARUTI LLC,05/17/2012,O,,721000,Accommodation,ACCOMODATION & FOOD SERVICES (I),O'NEAL LN,BATON ROUGE,LA,-91.007087215377,30.443875469885
MURPHY OIL USA INC,12/30/2017,O,,447000,Gasoline Stations,RETAIL TRADE (G),W LEE DR,BATON ROUGE,LA,-91.16288669197,30.391634719492
CHRISTIAN OUTREACH CENTER OF BATON ROUGE INC,08/01/2014,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),PERKINS RD,BATON ROUGE,LA,-91.151454840786,30.421511570804
CUB LIMO LLC,07/01/2015,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),EAST DR,BATON ROUGE,LA,-91.149777712715,30.445357400698
SPORTS MASSAGE LLC,05/15/2016,C,06/22/2017,815000,Miscellaneous Other Services,OTHER SERVICES (I),W MURIEL DR,BATON ROUGE,LA,-91.060164509916,30.43495151976
DILIGENT TEXAS DEDICATED LLC,08/14/2015,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),W DARRYL DR,BATON ROUGE,LA,-91.101364647118,30.470225911825
MARCUS HORTON,01/22/2019,O,,811000,Repair & Maintenance,OTHER SERVICES (I),SAINT CROIX AVE,BATON ROUGE,LA,-91.127029925116,30.344193548309
DOLLAR TREE STORES INC,01/15/2015,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),COURSEY BLVD,BATON ROUGE,LA,-91.064696782293,30.415586912373
DOLLAR TREE STORES INC,01/15/2015,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),COURSEY BLVD,BATON ROUGE,LA,-91.064696782293,30.415586912373
TWRL LLC,11/01/2018,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),BALIS DR,BATON ROUGE,LA,-91.145035828152,30.419063998071
ALLERGY ASSOCIATES PA,05/01/2016,O,,621000,Ambulatory Health Care Services,HEALTH CARE & SOCIAL ASSISTANCE (I),GOODWOOD BLVD,BATON ROUGE,LA,-91.104362968343,30.442054705004
ISABELL ROACH,09/02/2015,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),QUEENSWOOD CT,BATON ROUGE,LA,-91.102766903977,30.458058415813
GEAUXFIT ATHLETICS LLC,09/14/2017,C,09/30/2020,815000,Miscellaneous Other Services,OTHER SERVICES (I),HIGHLAND RD,BATON ROUGE,LA,-91.123279002162,30.369959257403
GEAUXFIT ATHLETICS LLC,09/14/2017,C,09/30/2020,815000,Miscellaneous Other Services,OTHER SERVICES (I),DOYLE RD,BATON ROUGE,LA,-91.000154094096,30.379028665076
GEAUXFIT ATHLETICS LLC,09/14/2017,C,09/30/2020,815000,Miscellaneous Other Services,OTHER SERVICES (I),COURSEY BLVD,BATON ROUGE,LA,-91.025374558451,30.409128736356
GEAUXFIT ATHLETICS LLC,09/14/2017,C,09/30/2020,815000,Miscellaneous Other Services,OTHER SERVICES (I),GOVERNMENT ST,BATON ROUGE,LA,-91.18828459467,30.443011074998
SCHAQANNA CLARK,02/01/2019,C,12/31/2022,815000,Miscellaneous Other Services,OTHER SERVICES (I),SIERRA VISTA DR,BATON ROUGE,LA,-91.076945800081,30.467314055461
BLUE OLIVE LLC,04/01/2017,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),COURSEY BLVD,BATON ROUGE,LA,-91.048995341788,30.410803583997
FITNESS INTERNATIONAL LLC,06/20/2014,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),SIEGEN LN,BATON ROUGE,LA,-91.062937195224,30.391777755646
JAMES QUALITY HAUL & TRANSPORT LLC,02/27/2019,O,,484000,Truck Transportation,TRANSPORTATION & WAREHOUSING (E),S AFTON PKWY,BATON ROUGE,LA,-91.132729153602,30.455550849661
THE SHOW 225 LLC,03/23/2015,C,11/01/2017,812000,Personal & Laundry Services,OTHER SERVICES (I),S FLANNERY RD,BATON ROUGE,LA,-91.034612299794,30.448841009264
WAITS ENTERPRISES INC,11/16/2018,O,,448000,Clothing & Clothing Accessories Stores,RETAIL TRADE (G),BLUEBONNET BLVD,BATON ROUGE,LA,-91.095973418893,30.380115319378
ALAIN LANE DESIGN GROUP LLC,02/02/2017,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),SUNSHINE PARK CT,BATON ROUGE,LA,-91.139677863724,30.565475840225
AIRGAS USA LLC,10/01/2016,C,11/07/2018,424000,"Merchant Wholesalers, Nondurable Goods",WHOLESALE TRADE (F),PECUE LN,BATON ROUGE,LA,-91.041541475036,30.387988176048
M2 GROUP LLC,01/08/2015,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),BALIS DR,BATON ROUGE,LA,-91.145030305758,30.419348110565
RANDY J LAMARTINIERE,03/02/2015,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",PERKINS RD,BATON ROUGE,LA,-91.085597149337,30.372555178851
BHUTAN WILD ORGANICS LLC,03/30/2017,O,,454000,Nonstore Retailers,RETAIL TRADE (G),JOLIET AVE,BATON ROUGE,LA,-91.114977612764,30.437933722889
DIVINE CLEANING AND JANITORIAL LLC,03/08/2019,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),MAPLEWOOD DR,BATON ROUGE,LA,-91.114132307114,30.507279399241
ROSS DANIEL JR,02/01/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),WINBOURNE AVE,BATON ROUGE,LA,-91.13697724075,30.478804991053
MARCUS WILLIAMS,10/01/2018,C,10/01/2018,815000,Miscellaneous Other Services,OTHER SERVICES (I),EXCHEQUER DR,BATON ROUGE,LA,-91.047215466578,30.385553308119
LEES BROTHERS LLC,11/16/2015,O,,445000,Food & Beverage Stores,RETAIL TRADE (G),BLUEBONNET BLVD,BATON ROUGE,LA,-91.100241447815,30.374830403679
FITNESS INTERNATIONAL LLC,03/03/2015,C,12/30/2015,815000,Miscellaneous Other Services,OTHER SERVICES (I),SIEGEN LN,BATON ROUGE,LA,-91.062937195224,30.391777755646
MAFATEEZ INC,06/01/2019,C,06/01/2019,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),N 18TH ST,BATON ROUGE,LA,-91.170994856761,30.463478324115
ARIEL BATES & MEAGAN MILLIGAN,04/01/2018,O,,454100,Internet Sales Only,RETAIL TRADE (G),LAURELWOOD DR,BATON ROUGE,LA,-91.012204307392,30.435565201342
SANCHEZ HOLMES LLC,07/01/2014,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),PLANK RD,BATON ROUGE,LA,-91.156081289459,30.49054422612
MOVEMENT MORTGAGE LLC,07/13/2015,C,07/30/2023,531000,Real Estate,FINANCE & INSURANCE,BLUEBONNET BLVD,BATON ROUGE,LA,-91.078962236606,30.408357962378
CHRIS PIERCE,07/01/2014,O,,713000,"Amusement, Gambling & Recreation Industries","ARTS, ENTERTAINMENT & RECREATION (I)",SPOTSYLVANIA DR,BATON ROUGE,LA,-90.987561796252,30.407979946104
ROBERT T GASPARD JR,01/06/2018,C,06/30/2018,811000,Repair & Maintenance,OTHER SERVICES (I),GREENWELL SPRINGS RD,BATON ROUGE,LA,-91.05639008319,30.495464259796
COLE SULLIVAN LLC,04/25/2015,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),CUMBERLAND COVE DR,BATON ROUGE,LA,-91.010352762404,30.407014392189
CHAMPS HOLDING COMPANY LLC,10/01/2016,O,,811000,Repair & Maintenance,OTHER SERVICES (I),GREENWELL SPRINGS RD,BATON ROUGE,LA,-91.067004459985,30.492199610559
FURNITURE ON MY MIND LLC,11/10/2017,O,,442000,Furniture & Home Furnishing Stores,RETAIL TRADE (G),PERKINS RD,BATON ROUGE,LA,-91.077177286706,30.368638419065
NOBLE MASSAGE LLC,04/25/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),JEFFERSON HWY,BATON ROUGE,LA,-91.046744439581,30.394577503944
LAURA H CHOATE,09/01/2016,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",BLUEBONNET BLVD,BATON ROUGE,LA,-91.095677559019,30.383920477661
GENERAL AUTO REPAIR A LLC,01/29/2019,O,,811000,Repair & Maintenance,OTHER SERVICES (I),FLORIDA BLVD,BATON ROUGE,LA,-91.148986022086,30.450889566611
KARINA CARTER,02/08/2018,C,08/14/2020,815000,Miscellaneous Other Services,OTHER SERVICES (I),ALABAMA ST,BATON ROUGE,LA,-91.177753417904,30.427329642635
A COMMUNITY TRANSPORTATION LLC,03/15/2018,O,,485000,Transit & Ground Passenger Transportation,TRANSPORTATION & WAREHOUSING (E),ROMAN DR,BATON ROUGE,LA,-91.122490975801,30.587077161799
FIVE6MEDIA LLC,09/01/2015,O,,518000,Portals & Data Processing Services,SERVICES,JEFFERSON HWY,BATON ROUGE,LA,-91.119686801326,30.432624995483
RSK SERVICES LLC,02/05/2018,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",WOODVIEW CT,BATON ROUGE,LA,-91.064366572786,30.355828538066
ANGELAS PLACE LLC,05/04/2018,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),ANNETTE ST,BATON ROUGE,LA,-91.134541594004,30.498364235806
GPS HOSPITALITY PARTNERS IV LLC,12/19/2016,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),HIGHLAND RD,BATON ROUGE,LA,-91.177866067284,30.420358113975
LOUISIANA HEALTHCARE SERVICES LLC,06/05/2017,O,,621000,Ambulatory Health Care Services,HEALTH CARE & SOCIAL ASSISTANCE (I),HOWELL BLVD,BATON ROUGE,LA,-91.156802803769,30.518496779578
SHAQUITA REDDITT,07/15/2017,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),W TAMS DR,BATON ROUGE,LA,-91.082636058131,30.468223851716
DANIELLE ANDRE DESIGNS LLC,01/01/2017,O,,454000,Nonstore Retailers,RETAIL TRADE (G),CARRIAGE COURT DR,BATON ROUGE,LA,-90.980278140704,30.374805475405
EYE CATCHING AESTHETICS,09/21/2018,O,,812000,Personal & Laundry Services,OTHER SERVICES (I),LOBDELL AVE,BATON ROUGE,LA,-91.112334412009,30.44884480077
SKIN RITUALS BR LLC,01/02/2018,O,,812000,Personal & Laundry Services,OTHER SERVICES (I),JEFFERSON HWY,BATON ROUGE,LA,-91.11333764735,30.434351650743
KIRK A GUIDRY L. C.,02/01/2016,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",JEFFERSON HWY,BATON ROUGE,LA,-91.101943947104,30.422724703891
THE HEALING SOLE LLC,11/06/2015,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),LAKE ESTATES AVE,BATON ROUGE,LA,-91.096127890805,30.353776794973
EDUOK ASSOCIATES LLC,08/01/2014,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),ALELLO DR,BATON ROUGE,LA,-91.121217301311,30.447092058585
DUCHARMES PIANO SERVICE LLC,06/06/2017,O,,811000,Repair & Maintenance,OTHER SERVICES (I),FORT PULASKI AVE,BATON ROUGE,LA,-90.998608908523,30.400630946508
WCJ CONSULTANTS LLC,02/10/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),CREPEMYRTLE DR,BATON ROUGE,LA,-91.004481795952,30.369424631409
FFG LC STORES LLC,03/01/2017,C,11/05/2019,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),MAIN ST,BATON ROUGE,LA,-91.142433482086,30.649396861249
FFG LC STORES LLC,03/01/2017,C,11/05/2019,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),HIGHLAND RD,BATON ROUGE,LA,-91.177745482826,30.420070006382
CCI EVENTS INC,01/02/2015,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),PATRIOT DR,BATON ROUGE,LA,-91.07468256122,30.428784502042
THE FDL GROUP LLC,05/19/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),ONE CALAIS AVE,BATON ROUGE,LA,-91.100504629687,30.405771724004
MICHELLE PITTS,10/02/2018,C,10/05/2018,454100,Internet Sales Only,RETAIL TRADE (G),INDUSTRIPLEX BLVD,BATON ROUGE,LA,-91.065984255743,30.391498866573
LEAD MEDICAL TRANSIT LLC,06/07/2019,O,,485000,Transit & Ground Passenger Transportation,TRANSPORTATION & WAREHOUSING (E),WESTFORK DR,BATON ROUGE,LA,-91.055359871534,30.423724773954
EASY LINK WIRELESS LLC,08/01/2016,O,,517000,"Telecommunications, Internet Service Providers, We",SERVICES,NORTH ST,BATON ROUGE,LA,-91.157712814918,30.453157778043
SLASH LLC,01/09/2015,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),GOVERNMENT ST,BATON ROUGE,LA,-91.142811874413,30.444205781719
BATON ROUGE YARD CARDS LLC,04/01/2016,O,,532000,Rental & Leasing Services,FINANCE & INSURANCE,WOODSTONE DR,BATON ROUGE,LA,-91.146381512773,30.390029670823
CATHY SMART PHOTOGRAPHY LLC,12/02/2014,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),MARY EDITH PL,BATON ROUGE,LA,-91.037486781123,30.369237472634
ASBESTOS CONSULTING SERVICES INC,01/02/2013,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),S SHERWOOD FOREST BLVD,BATON ROUGE,LA,-91.05200884311,30.414033168741
QUETZAL GRANITE & MARBLE LLC,01/10/2018,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),MADELINE CT,BATON ROUGE,LA,-91.077278586079,30.457831469024
QUETZAL GRANITE & MARBLE LLC,01/10/2018,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),MADELINE CT,BATON ROUGE,LA,-91.077187324811,30.457860782152
LA GOLD GYMNASTICS LLC,10/03/2016,O,,711000,"Performing Arts, Spectator Sports & Related Industries","ARTS, ENTERTAINMENT & RECREATION (I)",ANSELMO LN,BATON ROUGE,LA,-91.10481628446,30.395008753167
CASINO TACKLE LLC,05/01/2015,O,,424000,"Merchant Wholesalers, Nondurable Goods",WHOLESALE TRADE (F),STONEGATE CT,BATON ROUGE,LA,-91.062084410809,30.435889476039
SHARON JACOBS,03/13/2018,C,04/30/2018,812000,Personal & Laundry Services,OTHER SERVICES (I),TANWOOD AVE,BATON ROUGE,LA,-91.071857017291,30.396093828974
NU VIEUX LLC,01/01/2018,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),3RD ST,BATON ROUGE,LA,-91.188073251013,30.447535826886
SASSONE'S  DRIVING ACADEMY LLC,02/23/2019,O,,611000,Educational Services,EDUCATIONAL SERVICES (I),AIRLINE HWY,BATON ROUGE,LA,-91.002085554631,30.355697634725
VIVIAN LEGARDE,10/22/2016,C,11/30/2023,454000,Nonstore Retailers,RETAIL TRADE (G),GOVERNMENT ST,BATON ROUGE,LA,-91.171734141235,30.443977546006
LAWLESS MUSIC GROUP LLC,01/01/2018,O,,454000,Nonstore Retailers,RETAIL TRADE (G),FLAMINGO DR,BATON ROUGE,LA,-91.05625108677,30.486772098822
TOPTOE DANCEWEAR LLC,01/01/2018,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),JONES CREEK RD,BATON ROUGE,LA,-91.015835330537,30.412116755363
WIRELESS ADVOCATES LLC,04/25/2014,O,,423000,"Merchant Wholesalers, Durable Goods",WHOLESALE TRADE (F),DAWNADELE AVE,BATON ROUGE,LA,-91.074310907863,30.419529783722
MEGAN LEGENDRE,01/02/2018,O,,454000,Nonstore Retailers,RETAIL TRADE (G),ORLANDO DR,BATON ROUGE,LA,-91.076784564061,30.463834404833
STEPHEN MALONEY,02/01/2016,O,,448000,Clothing & Clothing Accessories Stores,RETAIL TRADE (G),SCENIC HWY,BATON ROUGE,LA,-91.180092022856,30.521520997154
HUNTER NEAL,03/07/2019,O,,811000,Repair & Maintenance,OTHER SERVICES (I),RIVERDALE AVE E,BATON ROUGE,LA,-91.010586361368,30.449081872837
SOUTHERN SPICE SHOP LLC,09/01/2014,O,,445000,Food & Beverage Stores,RETAIL TRADE (G),N 5TH ST,BATON ROUGE,LA,-91.185767588488,30.452073265745
ELITE TRAVEL GROUP LLC,09/01/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),ELWICK DR,BATON ROUGE,LA,-91.040189872038,30.441792561008
KARL COLEMAN,06/03/2015,O,,454000,Nonstore Retailers,RETAIL TRADE (G),SAINT GERARD AVE,BATON ROUGE,LA,-91.13218135705,30.495944438969
SPEEDY MART INC,12/10/2013,O,,445000,Food & Beverage Stores,RETAIL TRADE (G),S HARRELL'S FERRY RD,BATON ROUGE,LA,-91.044006234775,30.431544906229
SPEEDY MART INC,12/10/2013,O,,445000,Food & Beverage Stores,RETAIL TRADE (G),S HARRELL'S FERRY RD,BATON ROUGE,LA,-91.044006234775,30.431544906229
RICHARD SMITH,09/18/2017,O,,811000,Repair & Maintenance,OTHER SERVICES (I),MONTICELLO BLVD,BATON ROUGE,LA,-91.047267763536,30.483206218498
BIGC'S BBQ & CATERING LLC,07/09/2016,O,,454000,Nonstore Retailers,RETAIL TRADE (G),SWEET GUM AVE,BATON ROUGE,LA,-91.02624867307,30.433344491403
JJ ESSEN LLC,01/31/2017,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),ESSEN LN,BATON ROUGE,LA,-91.102169630958,30.406072089609
LUCAS MCKEARN LLC,01/01/2017,O,,314000,Textile Product Mills,MANUFACTURING (D),PERKINS RD,BATON ROUGE,LA,-91.094505005743,30.376835508516
ROOSEVELT MITCHELL,03/03/2015,C,12/31/2015,236000,Construction of Buildings,CONSTRUCTION ( C ),SHERWOOD ST,BATON ROUGE,LA,-91.145169317458,30.490027331376
BAY ELECTRIC CO INC,04/01/2015,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),S SHERWOOD FOREST BLVD,BATON ROUGE,LA,-91.052048724215,30.419627024818
JULIE A GUILBEAU,08/01/2016,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),SULLIVAN RD,BATON ROUGE,LA,-91.029569043692,30.531778417898
L MYERS LOGISTICS LLC,11/12/2018,O,,484000,Truck Transportation,TRANSPORTATION & WAREHOUSING (E),TITIAN AVE,BATON ROUGE,LA,-91.12204434131,30.456274070725
KNS WORKS LLC,01/02/2017,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),SHERWOOD FOREST BLVD,BATON ROUGE,LA,-91.057655761901,30.44723432393
DANNY HARRIS,04/01/2016,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),PLANK RD,BATON ROUGE,LA,-91.136309051869,30.550053496513
SOUTHERN STYLE OFFROAD LLC,09/01/2022,O,,442000,Furniture & Home Furnishing Stores,RETAIL TRADE (G),HOOPER RD,BATON ROUGE,LA,-91.023726235679,30.560511517809
HDLA LLC,08/02/2015,C,06/30/2017,811000,Repair & Maintenance,OTHER SERVICES (I),N SHERWOOD FOREST DR,BATON ROUGE,LA,-91.057726310143,30.469646020222
HDLA LLC,08/02/2015,C,06/30/2017,811000,Repair & Maintenance,OTHER SERVICES (I),SILVERLEAF AVE,BATON ROUGE,LA,-91.124984215179,30.50269815905
SHADY PATTON III LLC,04/01/2017,O,,485000,Transit & Ground Passenger Transportation,TRANSPORTATION & WAREHOUSING (E),BRICKSOME AVE,BATON ROUGE,LA,-91.047983601597,30.425509973104
PELICAN RESTORATION & WATERPROOFING LLC,06/05/2013,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),STEELE BLVD,BATON ROUGE,LA,-91.150448253616,30.446462303135
BETHLEY AUTO SALES LLC,03/01/2016,O,,441000,Motor Vehicle & Parts Dealer,RETAIL TRADE (G),PLANK RD,BATON ROUGE,LA,-91.159556300078,30.482176522102
PACE ANALYTICAL SERVICES LLC,11/01/2018,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",SEABORD DR,BATON ROUGE,LA,-91.126105028352,30.354034347126
THE LAW OFFICES OF C JACK ALLEN LLC,08/01/2015,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",FLORIDA BLVD,BATON ROUGE,LA,-91.136092123381,30.451589524267
CONCORD FINANCE INC,07/11/2014,O,,521000,Monetary Authorities,FINANCE & INSURANCE,FLORIDA BLVD,BATON ROUGE,LA,-91.064196003621,30.457337018927
BIG WRIGHTS LLC,04/01/2019,C,04/01/2019,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),THOMAS H DELPIT DR,BATON ROUGE,LA,-91.179417525003,30.434823266342
INDUSTRIAL ASBESTOS REMOVAL LLC,01/01/2007,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),SUN BELT CT,BATON ROUGE,LA,-91.051162293974,30.387885297537
GRACE & TRUTH SITTER SERVICE LLC,07/01/2016,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),MARILYN DR,BATON ROUGE,LA,-91.075188068651,30.454277130008
DE INDUSTRIES LLC,07/30/2016,O,,541000,"Professional, Scientific & Technical Services","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERV",SIEGEN LN,BATON ROUGE,LA,-91.060374396639,30.390593268492
SJRP CUSTOM CREATIONS INC,01/01/2014,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),PERKINS RD,BATON ROUGE,LA,-91.046183220218,30.354626592598
SJRP CUSTOM CREATIONS INC,01/01/2014,O,,453000,Miscellaneous Store Retailers,RETAIL TRADE (G),PERKINS RD,BATON ROUGE,LA,-91.159107041527,30.425932838137
SOUTHERN BATH SOLUTIONS LLC,02/01/2016,O,,238000,Specialty Trade Contractors,CONSTRUCTION ( C ),MC CANN DR,BATON ROUGE,LA,-91.056113378017,30.395751062238
SODEXO MAGIC LLC,12/01/2015,O,,815000,Miscellaneous Other Services,OTHER SERVICES (I),FLORIDA BLVD,BATON ROUGE,LA,-91.113181491143,30.45420924777
GEY LLC,08/01/2016,O,,722000,Food Services & Drinking Places,ACCOMODATION & FOOD SERVICES (I),BOB PETTIT BLVD,BATON ROUGE,LA,-91.179339476126,30.395846279032
